Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
437.282,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
438.638,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
439.328,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
443.491,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
443.514,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
448.808,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
448.808,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
451.298,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
452.207,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
454.088,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
455.220,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
456.198,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
456.647,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
459.106,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
459.106,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
461.254,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
461.434,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
509.528,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
509.652,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
511.244,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
512.257,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
513.419,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
516.510,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
517.615,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
518.143,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
528.033,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
528.096,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
528.993,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
530.990,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
531.711,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
532.593,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
539.498,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
539.521,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
540.599,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
543.650,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,1,,,START
546.675,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,1,,,STOP
546.769,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
548.887,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
548.958,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
549.710,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
549.863,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
555.999,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
556.511,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
557.420,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
557.443,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
558.540,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
558.540,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
559.193,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
559.846,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
560.972,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
562.110,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
567.667,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
567.713,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
568.873,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
568.896,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
570.277,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
570.461,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
571.653,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
572.710,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,START
573.629,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,6,,,STOP
574.068,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
585.785,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
585.897,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,START
587.102,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,7,,,STOP
630.726,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
632.251,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
634.463,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
635.658,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
636.372,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
637.452,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
637.475,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
647.521,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
647.544,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
651.042,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
651.065,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
652.571,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
661.965,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
663.274,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
664.080,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
666.080,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
666.980,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
697.314,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
697.337,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
698.273,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
698.296,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
699.193,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
699.798,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
730.686,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
730.773,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
731.651,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
732.569,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
734.284,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
734.944,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
735.940,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
736.632,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
737.792,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
737.815,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
738.911,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
739.931,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
746.403,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
746.426,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
747.400,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
748.167,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
748.848,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
748.871,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
750.083,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
750.637,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
761.786,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
761.786,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
762.932,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
763.911,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
764.816,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
769.590,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
770.800,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
771.811,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
773.336,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
774.115,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
775.517,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
775.540,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
807.141,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
807.643,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
808.650,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
809.758,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
812.810,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
815.374,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
818.456,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
818.479,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
839.802,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
839.825,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
840.949,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
841.479,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
842.667,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
842.690,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
892.150,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
892.173,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
893.143,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
893.940,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
894.902,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
897.371,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
906.077,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
906.100,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
907.475,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
910.241,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
929.415,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
929.676,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
930.925,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
931.639,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
932.786,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
934.613,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
936.304,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
937.508,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
945.240,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
945.346,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
945.870,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
945.981,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
964.504,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
964.527,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,5,,,START
965.680,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,5,,,STOP
965.926,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
972.935,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
974.318,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
975.707,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
981.814,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
984.391,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
984.649,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
985.619,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
988.423,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
991.265,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
997.100,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
998.726,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
1001.525,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
1003.868,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
1009.384,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
1010.533,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
1010.604,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,START
1012.038,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,3,,,STOP
1012.362,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
1014.233,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
1028.329,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,START
1058.880,/Users/Bryan/Downloads/Exp27-Kinect-video.mp4,1068.030,30,,2,,,STOP
