Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
178.001,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
178.537,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
182.537,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
182.804,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
185.471,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
185.704,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
189.704,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
190.238,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
193.842,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
196.129,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
196.160,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
196.434,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
205.870,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
206.635,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
207.342,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
207.414,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
212.737,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
213.502,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
226.410,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
227.434,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
234.816,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
234.858,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
235.937,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
236.138,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
237.471,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
237.967,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
255.625,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
256.303,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
266.810,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
267.534,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
269.131,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
269.402,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
274.676,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
274.900,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
275.471,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
276.104,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
280.175,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
280.705,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
285.503,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
286.004,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
299.071,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
299.603,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
302.519,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
302.836,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
305.013,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
305.328,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
308.703,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
309.271,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
312.939,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
313.075,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
316.215,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
316.244,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
326.475,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
326.645,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
327.302,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
327.318,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
333.174,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
336.280,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
341.937,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
343.982,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
356.664,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
359.189,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
362.947,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
363.403,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
364.169,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
366.304,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
377.477,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
377.971,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
387.296,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
388.936,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
395.889,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
396.327,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
399.568,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
408.067,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
416.071,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
417.225,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
428.168,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
431.901,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
433.771,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
434.536,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
436.936,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
437.668,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
439.533,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
440.570,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
444.304,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
444.837,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
449.637,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
449.871,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
457.486,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
458.004,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
464.965,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
465.650,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
474.739,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
482.105,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
484.168,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
491.671,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
495.151,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
498.601,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
509.735,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
509.970,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
511.235,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
511.467,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
513.867,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
515.403,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
519.134,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
520.472,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
528.937,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
530.236,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,3,,,START
533.168,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,3,,,STOP
583.163,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
584.034,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
586.375,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
587.667,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
588.135,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
594.593,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
594.876,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
597.290,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
597.492,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
599.292,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
600.602,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
603.803,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
607.736,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
608.307,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
608.476,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
609.205,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
609.734,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
611.656,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
611.901,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
614.837,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
614.837,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
619.868,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
625.372,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
628.724,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
629.981,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,3,,,START
631.214,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,3,,,STOP
638.954,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
643.948,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
644.179,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
647.503,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
647.735,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
652.113,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
652.121,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
654.267,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
655.872,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
658.570,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
658.570,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
659.919,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
661.468,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
662.068,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
662.441,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
665.699,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
666.202,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
671.833,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
675.996,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
681.408,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
681.487,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
683.826,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
684.035,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
686.724,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
686.928,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
688.581,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
688.715,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
690.501,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
692.372,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
694.598,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
694.675,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
696.925,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
697.190,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
698.027,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
701.197,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
703.484,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
706.136,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
711.204,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
711.388,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
715.705,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
716.203,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
717.753,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
719.302,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
722.093,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
722.116,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
725.199,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
728.882,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
730.370,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
733.858,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
738.672,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
740.282,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
742.604,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
744.034,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
748.770,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
750.410,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
757.719,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
757.937,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
760.030,/Users/GundamOO/Downloads/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
