Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
3.815,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
8.236,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
13.862,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
44.380,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
44.462,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
46.537,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
49.652,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
83.081,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
83.270,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
99.585,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
99.608,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
108.730,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
108.814,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,5,,,START
114.394,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,5,,,STOP
114.872,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
118.541,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
124.841,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
129.274,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
129.274,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
154.455,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
154.478,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
168.534,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
168.672,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
196.958,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
197.014,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
209.283,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
209.449,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
215.730,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
215.815,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
226.865,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
226.941,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
262.106,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
262.223,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
271.223,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
272.106,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
273.957,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
274.232,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
279.140,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
279.300,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
285.866,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
287.777,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,3,,,START
289.097,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,3,,,STOP
335.637,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
349.727,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
349.750,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
359.993,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
360.116,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,START
399.821,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,2,,,STOP
399.907,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,START
412.119,/Users/Bryan/Downloads/Exp35-Kinect-video.mp4,907.000,30,,1,,,STOP
