Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
8.816,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,0,,,START
9.740,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,0,,,STOP
9.740,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
11.335,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
14.936,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
20.156,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
20.156,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,START
22.860,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,STOP
22.883,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
24.805,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
25.692,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
28.645,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
29.999,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
32.170,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
34.171,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
35.998,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
41.213,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
42.932,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
43.270,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,START
45.755,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,STOP
50.638,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
53.976,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
54.010,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
55.830,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
56.866,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
58.270,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
59.330,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
61.285,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
70.387,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
74.132,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
83.642,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
85.604,/Users/Bryan/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
