Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
7.157,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
10.402,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
14.041,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
16.921,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
18.935,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
31.851,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
32.172,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
89.068,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
89.634,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
98.302,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
100.302,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
101.501,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
107.375,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
128.771,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
135.640,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
142.524,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
142.689,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
144.237,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
145.360,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
153.324,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
160.536,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
165.619,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
166.362,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,START
167.805,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,STOP
169.528,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,START
171.334,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,STOP
235.274,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
247.889,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
247.912,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
249.284,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
249.974,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
251.296,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
251.296,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
252.717,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
253.172,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
260.342,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
260.760,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
275.864,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
279.332,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
280.366,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
280.552,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
281.072,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
281.095,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
283.010,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
289.855,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
291.498,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
294.498,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
296.475,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
298.151,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
300.905,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
304.040,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
309.090,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
313.516,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
315.857,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
324.488,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
330.537,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
332.970,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
335.833,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
365.237,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
369.218,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
370.566,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
374.469,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
380.760,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
381.926,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
381.949,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,START
383.300,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,5,,,STOP
386.344,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
387.424,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
390.628,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
391.810,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
392.447,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
394.949,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
399.604,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
400.808,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
401.346,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,START
402.349,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,3,,,STOP
448.274,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
454.442,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
454.465,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,START
455.500,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,4,,,STOP
455.702,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
458.792,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
459.882,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
461.409,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
464.851,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
486.746,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
486.870,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
490.936,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
494.147,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
499.085,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
499.309,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,START
514.453,/Users/Bryan/Downloads/Exp34-Kinect-video.mp4,519.330,30,,2,,,STOP
