Observation id,exp21-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-18 14:36:14,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
15.368,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
19.370,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
23.101,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
24.434,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
26.034,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
27.101,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
27.636,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
28.434,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
30.035,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
31.368,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
36.703,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
38.301,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
39.902,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
44.434,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
44.704,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
45.770,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
46.037,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
50.301,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
53.235,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
54.837,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
66.035,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
66.836,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
67.369,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
71.370,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
77.501,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
78.567,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
79.367,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
80.968,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
84.438,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
86.301,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
87.101,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
94.034,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
97.236,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
98.572,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
99.100,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
100.437,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
105.768,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
107.101,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
108.437,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
110.568,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
116.700,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
118.303,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
118.838,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
121.238,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,STOP
126.300,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,START
127.634,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,3,,,STOP
128.169,/Users/agorovoy/Downloads/Exp21-Kinect-video.mp4,1062.030,30,,2,,,START
