Observation id,exp31-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-12 22:40:50,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
9.401,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,0,,,START
10.472,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,0,,,STOP
11.270,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
12.071,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
15.801,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
21.138,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
21.672,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,START
23.267,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,STOP
24.071,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
31.002,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
31.534,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
33.135,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
35.268,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
36.071,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
42.202,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
43.805,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
44.337,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,START
45.671,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,STOP
51.534,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
56.069,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
57.400,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
59.270,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
60.605,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
64.070,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
71.801,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
76.871,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
85.934,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
86.471,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
95.001,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,START
96.336,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,3,,,STOP
100.600,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
101.137,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
105.400,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
108.871,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
117.403,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
120.071,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
127.538,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
138.205,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
139.537,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
140.338,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
143.002,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,START
144.871,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,2,,,STOP
147.533,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
153.670,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
154.472,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
156.337,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
159.267,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,START
162.200,/Users/agorovoy/Downloads/Exp31-Kinect-video.mp4,926.070,30,,1,,,STOP
