Observation id,exp26-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-17 22:27:11,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
41.368,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,START
42.971,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,STOP
45.368,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,START
46.968,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,STOP
49.367,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
50.169,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
66.434,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,4,,,START
71.500,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,4,,,STOP
72.301,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
73.901,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
77.634,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
92.837,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
95.768,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,START
98.700,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,5,,,STOP
99.238,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
135.500,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
137.903,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
142.968,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
143.767,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
178.967,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
179.768,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
202.434,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
211.236,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
227.234,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
228.567,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
360.701,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
362.569,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
463.303,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
515.838,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
519.934,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,STOP
525.001,/Users/agorovoy/Downloads/Exp26-Kinect-video.mp4,1000.100,30,,2,,,START
