Observation id,Exp38-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-10 22:16:28,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
15.801,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,0,,,START
23.271,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,0,,,STOP
32.570,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,0,,,START
39.201,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,0,,,STOP
40.637,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
48.904,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
56.036,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
62.169,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
63.238,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
73.636,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
78.534,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
81.470,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
97.621,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
103.768,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
106.967,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
108.568,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
111.771,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
119.500,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
122.170,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
124.034,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
126.434,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
132.037,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
135.234,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
138.970,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
140.301,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
145.367,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
146.702,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
148.571,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
149.370,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,START
153.633,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,2,,,STOP
154.437,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
168.567,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
180.068,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
182.468,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
187.003,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
189.668,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,STOP
194.468,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,START
205.936,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,4,,,STOP
207.803,/Users/agorovoy/Documents/Gesture Exp./videos/Exp38-Kinect-video.mp4,1130.930,30,,5,,,START
