Observation id,exp29-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-13 14:34:29,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
38.568,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,START
40.168,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,STOP
40.971,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
42.034,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
42.567,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,START
43.371,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,STOP
45.504,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,START
48.435,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,STOP
48.971,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
54.836,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
56.967,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,1,,,START
66.571,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,1,,,STOP
74.301,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
82.303,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
87.105,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
117.601,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
143.838,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,START
145.168,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,6,,,STOP
150.771,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
153.172,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
155.835,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
162.501,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
167.302,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,START
171.303,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,STOP
175.304,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
252.372,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
296.637,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
297.172,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
306.771,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,START
307.034,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,STOP
308.633,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,START
311.034,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,4,,,STOP
311.302,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
315.571,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
316.904,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
321.705,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
329.171,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
336.372,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
338.504,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
341.168,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
343.037,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,START
346.238,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,5,,,STOP
352.633,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
353.700,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
356.904,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
361.170,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
361.971,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,START
365.433,/Users/agorovoy/Downloads/Exp29-Kinect-video.mp4,977.830,30,,2,,,STOP
