Observation id,Exp36-ob1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,,,,,,,
,,,,,,,,
Observation date,2018-03-11 17:18:53,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
26.229,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
27.302,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
45.169,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
52.637,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
60.653,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
64.667,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
68.400,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
70.005,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
72.670,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
75.867,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
97.469,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,0,,,START
98.004,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,0,,,STOP
102.267,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
108.937,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
110.272,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
119.868,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
120.669,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,3,,,START
121.735,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,3,,,STOP
130.301,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
136.705,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
142.034,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
147.103,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
150.038,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
156.704,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
158.571,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
159.100,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
162.034,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
163.900,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
166.304,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
168.167,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
169.501,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
170.034,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
173.768,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,START
174.835,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,1,,,STOP
198.567,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
199.903,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
201.772,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
203.370,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
208.701,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,0,,,START
209.501,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,0,,,STOP
217.771,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
232.701,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
235.636,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
240.433,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
243.338,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
247.869,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,STOP
249.737,/Users/agorovoy/Downloads/Exp36-Kinect-video.mp4,1003.270,30,,2,,,START
